PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29263601","Metabolic and immunological changes in transition dairy cows: A review","Wankhade PR, Manimaran A, Kumaresan A, Jeyakumar S, Ramesha KP, Sejian V, Rajendran D, Varghese MR.","Vet World. 2017 Nov;10(11):1367-1377. doi: 10.14202/vetworld.2017.1367-1377. Epub 2017 Nov 24.","Wankhade PR","Vet World","2017","2017/12/22","PMC5732345","","10.14202/vetworld.2017.1367-1377"
"31920727","Proteomic Analysis of Placental Mitochondria Following Trophoblast Differentiation","Fisher JJ, McKeating DR, Cuffe JS, Bianco-Miotto T, Holland OJ, Perkins AV.","Front Physiol. 2019 Dec 20;10:1536. doi: 10.3389/fphys.2019.01536. eCollection 2019.","Fisher JJ","Front Physiol","2019","2020/01/11","PMC6933824","","10.3389/fphys.2019.01536"
"32670794","Postpartum listeria meningitis","Colomba C, Rubino R, Anastasia A, Palermo G, Lo Porto D, Abbott M, Bonura S, Cascio A.","IDCases. 2020 Jul 1;21:e00896. doi: 10.1016/j.idcr.2020.e00896. eCollection 2020.","Colomba C","IDCases","2020","2020/07/17","PMC7347977","","10.1016/j.idcr.2020.e00896"
"32572361","Resistance Profiles of Staphylococcus aureus and Immunological Status in Pregnant Women at Bafang, West Region of Cameroon: A Cross-Sectional Study","Ngalani OJT, Marbou WJT, Mbaveng AT, Kuete V.","Cureus. 2020 Jun 16;12(6):e8648. doi: 10.7759/cureus.8648.","Ngalani OJT","Cureus","2020","2020/06/24","PMC7302716","","10.7759/cureus.8648"
"25066422","Leukocyte driven-decidual angiogenesis in early pregnancy","Lima PD, Zhang J, Dunk C, Lye SJ, Croy BA.","Cell Mol Immunol. 2014 Nov;11(6):522-37. doi: 10.1038/cmi.2014.63. Epub 2014 Jul 28.","Lima PD","Cell Mol Immunol","2014","2014/07/29","PMC4220841","","10.1038/cmi.2014.63"
"27816865","Low-dose Thimerosal in pediatric vaccines: Adverse effects in perspective","Dórea JG.","Environ Res. 2017 Jan;152:280-293. doi: 10.1016/j.envres.2016.10.028. Epub 2016 Nov 3.","Dórea JG","Environ Res","2017","2016/11/07","","","10.1016/j.envres.2016.10.028"
"35169479","Immune cell type and DNA methylation vary with reproductive status in women: possible pathways for costs of reproduction","Ryan CP, Jones MJ, Edgar RD, Lee NR, Kobor MS, McDade TW, Kuzawa CW.","Evol Med Public Health. 2022 Feb 2;10(1):47-58. doi: 10.1093/emph/eoac003. eCollection 2022.","Ryan CP","Evol Med Public Health","2022","2022/02/16","PMC8841013","","10.1093/emph/eoac003"
"34159218","Changes in Immune Activation During Pregnancy and the Postpartum Period in Treated HIV Infection","Schnittman SR, Byakwaga H, Boum Y, Kabakyenga J, Matthews LT, Burdo TH, Huang Y, Tracy RP, Haberer JE, Kembabazi A, Kaida A, Moisi D, Lederman MM, Bangsberg DR, Martin JN, Hunt PW.","Open Forum Infect Dis. 2021 May 17;8(6):ofab245. doi: 10.1093/ofid/ofab245. eCollection 2021 Jun.","Schnittman SR","Open Forum Infect Dis","2021","2021/06/23","PMC8214017","","10.1093/ofid/ofab245"
"23383700","Improvement in safety monitoring of biologic response modifiers after the implementation of clinical care guidelines by a specialty","Hanson RL, Gannon MJ, Khamo N, Sodhi M, Orr AM, Stubbings J.","J Manag Care Pharm. 2013 Jan-Feb;19(1):49-67. doi: 10.18553/jmcp.2013.19.1.49.","Hanson RL","J Manag Care Pharm","2013","2013/02/07","","","10.18553/jmcp.2013.19.1.49"
"36270755","Cohort profile: the ECHO prenatal and early childhood pathways to health consortium (ECHO-PATHWAYS)","LeWinn KZ, Karr CJ, Hazlehurst M, Carroll K, Loftus C, Nguyen R, Barrett E, Swan SH, Szpiro AA, Paquette A, Moore P, Spalt E, Younglove L, Sullivan A, Colburn T, Byington N, Sims Taylor L, Moe S, Wang S, Cordeiro A, Mattias A, Powell J, Johnson T, Norona-Zhou A, Mason A, Bush NR, Sathyanarayana S.","BMJ Open. 2022 Oct 21;12(10):e064288. doi: 10.1136/bmjopen-2022-064288.","LeWinn KZ","BMJ Open","2022","2022/10/21","","","10.1136/bmjopen-2022-064288"
"31041352","Impact of Hemoglobin S Trait on Cell Surface Antibody Recognition of Plasmodium falciparum-Infected Erythrocytes in Pregnancy-Associated Malaria","Chauvet M, Tétard M, Cottrell G, Aussenac F, Brossier E, Denoyel L, Hanny M, Lohezic M, Milet J, Ndam NT, Pineau D, Roman J, Luty AJF, Gamain B, Migot-Nabias F, Merckx A.","Open Forum Infect Dis. 2019 Mar 29;6(4):ofz156. doi: 10.1093/ofid/ofz156. eCollection 2019 Apr.","Chauvet M","Open Forum Infect Dis","2019","2019/05/02","PMC6483131","","10.1093/ofid/ofz156"
"24901199","Potential Health Risks to DOD Firing-Range Personnel from Recurrent Lead Exposure","Committee on Potential Health Risks from Recurrent Lead Exposure of DOD Firing-Range Personnel; Committee on Toxicology; Board on Environmental Studies and Toxicology; Division on Earth and Life Studies; National Research Council.","Washington (DC): National Academies Press (US); 2012 Dec 3.","Committee on Potential Health Risks from Recurrent Lead Exposure of DOD Firing-Range Personnel","Potential Health Risks to DOD Firing-Range Personnel from Recurrent Lead Exposure","2012","2012/12/03","","","10.17226/18249"
"34979877","Maternal characteristics and pregnancy outcomes in the NICE birth cohort: an assessment of self-selection bias","Ögge LE, Murray F, Modzelewska D, Lundqvist R, Nilsson S, Carré H, Kippler M, Wold AE, Sandberg AS, Sandin A, Jacobsson B, Barman M.","J Matern Fetal Neonatal Med. 2022 Jan 3:1-9. doi: 10.1080/14767058.2021.2011854. Online ahead of print.","Ögge LE","J Matern Fetal Neonatal Med","2022","2022/01/04","","","10.1080/14767058.2021.2011854"
"35890044","RNA Viruses, Pregnancy and Vaccination: Emerging Lessons from COVID-19 and Ebola Virus Disease","Dhanya CR, Shailaja A, Mary AS, Kandiyil SP, Savithri A, Lathakumari VS, Veettil JT, Vandanamthadathil JJ, Madhavan M.","Pathogens. 2022 Jul 15;11(7):800. doi: 10.3390/pathogens11070800.","Dhanya CR","Pathogens","2022","2022/07/27","PMC9322689","","10.3390/pathogens11070800"
"29984670","Role of the Immune System in Autism Spectrum Disorders (ASD)","Ormstad H, Bryn V, Saugstad OD, Skjeldal O, Maes M.","CNS Neurol Disord Drug Targets. 2018;17(7):489-495. doi: 10.2174/1871527317666180706123229.","Ormstad H","CNS Neurol Disord Drug Targets","2018","2018/07/10","","","10.2174/1871527317666180706123229"
"36241210","The association of prenatal C-reactive protein and interleukin-8 levels with maternal characteristics and preterm birth","Chen YS, Mirzakhani H, Knihtila H, Fichorova R, Luu N, Laranjo N, Kelly R, Weiss ST, Litonjua AA, Lee-Sarwar K.","Am J Perinatol. 2022 Oct 14. doi: 10.1055/a-1961-2425. Online ahead of print.","Chen YS","Am J Perinatol","2022","2022/10/14","","","10.1055/a-1961-2425"
"27558000","Antibody responses to Plasmodium falciparum and Plasmodium vivax blood-stage and sporozoite antigens in the postpartum period","McLean AR, Boel ME, McGready R, Ataide R, Drew D, Tsuboi T, Beeson JG, Nosten F, Simpson JA, Fowkes FJ.","Sci Rep. 2016 Aug 25;6:32159. doi: 10.1038/srep32159.","McLean AR","Sci Rep","2016","2016/08/26","PMC4997260","","10.1038/srep32159"
"34535094","COVID-19 mRNA vaccine and antibody response in lactating women: a prospective cohort study","Charepe N, Gonçalves J, Juliano AM, Lopes DG, Canhão H, Soares H, Serrano EF.","BMC Pregnancy Childbirth. 2021 Sep 17;21(1):632. doi: 10.1186/s12884-021-04051-6.","Charepe N","BMC Pregnancy Childbirth","2021","2021/09/18","PMC8447894","","10.1186/s12884-021-04051-6"
"24396417","CD4(+)CD25(+)FoxP3(+) regulatory T cells and cytokines interact with estradiol in cases of missed abortion","Cao W, Xu W, Chen T, Wang X, Wang X, Qiu J, Chen N, Mao Y.","Exp Ther Med. 2014 Feb;7(2):417-422. doi: 10.3892/etm.2013.1422. Epub 2013 Nov 25.","Cao W","Exp Ther Med","2014","2014/01/08","PMC3881057","","10.3892/etm.2013.1422"
"33447093","Knowledge and Attitude Towards the Current Pandemic Corona Virus Disease and Associated Factors Among Pregnant Women Attending Antenatal Care in Debre Tabor General Hospital Northwest Ethiopia: An Institutional-Based Cross-Sectional Study","Degu A, Nibret G, Gebrehana H, Getie A, Getnet B.","Int J Womens Health. 2021 Jan 8;13:61-71. doi: 10.2147/IJWH.S285552. eCollection 2021.","Degu A","Int J Womens Health","2021","2021/01/15","PMC7802825","","10.2147/IJWH.S285552"
"34940401","SARS-CoV-2 and the Immune Response in Pregnancy with Delta Variant Considerations","Rangchaikul P, Venketaraman V.","Infect Dis Rep. 2021 Nov 30;13(4):993-1008. doi: 10.3390/idr13040091.","Rangchaikul P","Infect Dis Rep","2021","2021/12/23","PMC8700906","","10.3390/idr13040091"
"22271649","Seminal fluid induces leukocyte recruitment and cytokine and chemokine mRNA expression in the human cervix after coitus","Sharkey DJ, Tremellen KP, Jasper MJ, Gemzell-Danielsson K, Robertson SA.","J Immunol. 2012 Mar 1;188(5):2445-54. doi: 10.4049/jimmunol.1102736. Epub 2012 Jan 23.","Sharkey DJ","J Immunol","2012","2012/01/25","","","10.4049/jimmunol.1102736"
"33045766","Antiplatelet and anticoagulant agents for secondary prevention of stroke and other thromboembolic events in people with antiphospholipid syndrome","Bala MM, Celinska-Lowenhoff M, Szot W, Padjas A, Kaczmarczyk M, Swierz MJ, Undas A.","Cochrane Database Syst Rev. 2020 Oct 12;10(10):CD012169. doi: 10.1002/14651858.CD012169.pub3.","Bala MM","Cochrane Database Syst Rev","2020","2020/10/12","PMC8094585","","10.1002/14651858.CD012169.pub3"
"34262596","Day 7 Embryos Change the Proteomics and Exosomal Micro-RNAs Content of Bovine Uterine Fluid: Involvement of Innate Immune Functions","Kusama K, Rashid MB, Kowsar R, Marey MA, Talukder AK, Nagaoka K, Shimada M, Khatib H, Imakawa K, Miyamoto A.","Front Genet. 2021 Jun 28;12:676791. doi: 10.3389/fgene.2021.676791. eCollection 2021.","Kusama K","Front Genet","2021","2021/07/15","PMC8273763","","10.3389/fgene.2021.676791"
"34580749","Are women with polycystic ovary syndrome more vulnerable to COVID-19 infection?","Dilbaz B.","Turk J Obstet Gynecol. 2021 Sep 27;18(3):221-223. doi: 10.4274/tjod.galenos.2021.05014.","Dilbaz B","Turk J Obstet Gynecol","2021","2021/09/28","PMC8480216","","10.4274/tjod.galenos.2021.05014"
"22889220","Amino acid catabolism: a pivotal regulator of innate and adaptive immunity","McGaha TL, Huang L, Lemos H, Metz R, Mautino M, Prendergast GC, Mellor AL.","Immunol Rev. 2012 Sep;249(1):135-57. doi: 10.1111/j.1600-065X.2012.01149.x.","McGaha TL","Immunol Rev","2012","2012/08/15","PMC4384693","NIHMS466664","10.1111/j.1600-065X.2012.01149.x"
"33710249","COVID-19 during pregnancy and adverse outcomes: Concerns and recommendations from The Brazilian Teratology Information Service","Vianna FSL, Fraga LR, Abeche AM, Silva AAD, Sanseverino MTV, Schuler-Faccini L.","Genet Mol Biol. 2021 Mar 10;44(1 Suppl 1):e20200224. doi: 10.1590/1678-4685-GMB-2020-0224. eCollection 2021.","Vianna FSL","Genet Mol Biol","2021","2021/03/12","PMC7953204","","10.1590/1678-4685-GMB-2020-0224"
"32927320","Contraceptive and molecular function of a novel recombinant vaccine based human leukemia inhibitory factor on Balb/c mice: An experimental in vivo study","Zare F, Amiri MM, Hadinedoushan H, Dehghan-Manshadi M, Mansouri F, Fesahat F, Saboor-Yaraghi AA.","J Reprod Immunol. 2020 Nov;142:103195. doi: 10.1016/j.jri.2020.103195. Epub 2020 Aug 31.","Zare F","J Reprod Immunol","2020","2020/09/14","","","10.1016/j.jri.2020.103195"
"30895366","Generation, maintenance and tissue distribution of T cell responses to human cytomegalovirus in lytic and latent infection","Jackson SE, Sedikides GX, Okecha G, Wills MR.","Med Microbiol Immunol. 2019 Aug;208(3-4):375-389. doi: 10.1007/s00430-019-00598-6. Epub 2019 Mar 20.","Jackson SE","Med Microbiol Immunol","2019","2019/03/22","PMC6647459","","10.1007/s00430-019-00598-6"
"32616746","Graves' disease","Davies TF, Andersen S, Latif R, Nagayama Y, Barbesino G, Brito M, Eckstein AK, Stagnaro-Green A, Kahaly GJ.","Nat Rev Dis Primers. 2020 Jul 2;6(1):52. doi: 10.1038/s41572-020-0184-y.","Davies TF","Nat Rev Dis Primers","2020","2020/07/04","","","10.1038/s41572-020-0184-y"
"31226001","Systemic Immunologic Consequences of Chronic Periodontitis","Gaudilliere DK, Culos A, Djebali K, Tsai AS, Ganio EA, Choi WM, Han X, Maghaireh A, Choisy B, Baca Q, Einhaus JF, Hedou JJ, Bertrand B, Ando K, Fallahzadeh R, Ghaemi MS, Okada R, Stanley N, Tanada A, Tingle M, Alpagot T, Helms JA, Angst MS, Aghaeepour N, Gaudilliere B.","J Dent Res. 2019 Aug;98(9):985-993. doi: 10.1177/0022034519857714. Epub 2019 Jun 21.","Gaudilliere DK","J Dent Res","2019","2019/06/22","PMC6651764","","10.1177/0022034519857714"
"32032566","PRIMVAC vaccine adjuvanted with Alhydrogel or GLA-SE to prevent placental malaria: a first-in-human, randomised, double-blind, placebo-controlled study","Sirima SB, Richert L, Chêne A, Konate AT, Campion C, Dechavanne S, Semblat JP, Benhamouda N, Bahuaud M, Loulergue P, Ouédraogo A, Nébié I, Kabore M, Kargougou D, Barry A, Ouattara SM, Boilet V, Allais F, Roguet G, Havelange N, Lopez-Perez E, Kuppers A, Konaté E, Roussillon C, Kanté M, Belarbi L, Diarra A, Henry N, Soulama I, Ouédraogo A, Esperou H, Leroy O, Batteux F, Tartour E, Viebig NK, Thiebaut R, Launay O, Gamain B.","Lancet Infect Dis. 2020 May;20(5):585-597. doi: 10.1016/S1473-3099(19)30739-X. Epub 2020 Feb 4.","Sirima SB","Lancet Infect Dis","2020","2020/02/08","","","10.1016/S1473-3099(19)30739-X"
"35883327","Pre-Partum Supplementation with Polyunsaturated Fatty Acids on Colostrum Characteristics and Lamb Immunity and Behavior after a Mild Post-Weaning Aversive Handling Period","Averós X, Granado-Tajada I, Arranz J, Beltrán de Heredia I, González L, Ruiz R, García-Rodríguez A, Atxaerandio R.","Animals (Basel). 2022 Jul 11;12(14):1780. doi: 10.3390/ani12141780.","Averós X","Animals (Basel)","2022","2022/07/27","PMC9311828","","10.3390/ani12141780"
"34473256","Evaluation of the SARS-CoV-2 Antibody Response to the BNT162b2 Vaccine in Patients Undergoing Hemodialysis","Yau K, Abe KT, Naimark D, Oliver MJ, Perl J, Leis JA, Bolotin S, Tran V, Mullin SI, Shadowitz E, Gonzalez A, Sukovic T, Garnham-Takaoka J, de Launay KQ, Takaoka A, Straus SE, McGeer AJ, Chan CT, Colwill K, Gingras AC, Hladunewich MA.","JAMA Netw Open. 2021 Sep 1;4(9):e2123622. doi: 10.1001/jamanetworkopen.2021.23622.","Yau K","JAMA Netw Open","2021","2021/09/02","PMC8414193","","10.1001/jamanetworkopen.2021.23622"
"30453621","Human Fetal Astrocytes Infected with Zika Virus Exhibit Delayed Apoptosis and Resistance to Interferon: Implications for Persistence","Limonta D, Jovel J, Kumar A, Airo AM, Hou S, Saito L, Branton W, Ka-Shu Wong G, Mason A, Power C, Hobman TC.","Viruses. 2018 Nov 17;10(11):646. doi: 10.3390/v10110646.","Limonta D","Viruses","2018","2018/11/21","PMC6266559","","10.3390/v10110646"
"27207490","Rapid Antigen Testing for Trichomoniasis in an Emergency Department","Postenrieder NR, Reed JL, Hesse E, Kahn JA, Ding L, Gaydos CA, Rompalo A, Widdice LE.","Pediatrics. 2016 Jun;137(6):e20152072. doi: 10.1542/peds.2015-2072.","Postenrieder NR","Pediatrics","2016","2016/05/22","PMC4894253","NIHMS766692","10.1542/peds.2015-2072"
"33092653","The clinical effect of Nano micelles containing curcumin as a therapeutic supplement in patients with COVID-19 and the immune responses balance changes following treatment: A structured summary of a study protocol for a randomised controlled trial","Hassaniazad M, Inchehsablagh BR, Kamali H, Tousi A, Eftekhar E, Jaafari MR, Fathalipour M, Nikoofal-Sahlabadi S, Gouklani H, Alizade H, Nikpoor AR.","Trials. 2020 Oct 22;21(1):876. doi: 10.1186/s13063-020-04824-y.","Hassaniazad M","Trials","2020","2020/10/23","PMC7578586","","10.1186/s13063-020-04824-y"
"35740242","Immunomodulatory Properties of Human Breast Milk: MicroRNA Contents and Potential Epigenetic Effects","Hatmal MM, Al-Hatamleh MAI, Olaimat AN, Alshaer W, Hasan H, Albakri KA, Alkhafaji E, Issa NN, Al-Holy MA, Abderrahman SM, Abdallah AM, Mohamud R.","Biomedicines. 2022 May 24;10(6):1219. doi: 10.3390/biomedicines10061219.","Hatmal MM","Biomedicines","2022","2022/06/24","PMC9219990","","10.3390/biomedicines10061219"
"32220834","2019 Update of the Joint European League Against Rheumatism and European Renal Association-European Dialysis and Transplant Association (EULAR/ERA-EDTA) recommendations for the management of lupus nephritis","Fanouriakis A, Kostopoulou M, Cheema K, Anders HJ, Aringer M, Bajema I, Boletis J, Frangou E, Houssiau FA, Hollis J, Karras A, Marchiori F, Marks SD, Moroni G, Mosca M, Parodis I, Praga M, Schneider M, Smolen JS, Tesar V, Trachana M, van Vollenhoven RF, Voskuyl AE, Teng YKO, van Leew B, Bertsias G, Jayne D, Boumpas DT.","Ann Rheum Dis. 2020 Jun;79(6):713-723. doi: 10.1136/annrheumdis-2020-216924. Epub 2020 Mar 27.","Fanouriakis A","Ann Rheum Dis","2020","2020/03/30","","","10.1136/annrheumdis-2020-216924"
"32268424","Immunomodulating Effects Depend on Prolactin Levels in Patients with Hyperprolactinemia","Ewerman L, Landberg E, Hellberg S, Hovland M, Sundin A, Jenmalm MC, Ekman B, Ernerudh J, Wahlberg J.","Horm Metab Res. 2020 Apr;52(4):228-235. doi: 10.1055/a-1126-4272. Epub 2020 Apr 8.","Ewerman L","Horm Metab Res","2020","2020/04/09","","","10.1055/a-1126-4272"
"33302976","Nebulised surfactant for the treatment of severe COVID-19 in adults (COV-Surf): A structured summary of a study protocol for a randomized controlled trial","Dushianthan A, Clark H, Madsen J, Mogg R, Matthews L, Berry L, de la Serna JB, Batchelor J, Brealey D, Hussell T, Porter J, Djukanovic R, Feelisch M, Postle A, Grocott MPW.","Trials. 2020 Dec 10;21(1):1014. doi: 10.1186/s13063-020-04944-5.","Dushianthan A","Trials","2020","2020/12/11","PMC7726271","","10.1186/s13063-020-04944-5"
"32532356","Safety and efficacy assessment of allogeneic human dental pulp stem cells to treat patients with severe COVID-19: structured summary of a study protocol for a randomized controlled trial (Phase I / II)","Ye Q, Wang H, Xia X, Zhou C, Liu Z, Xia ZE, Zhang Z, Zhao Y, Yehenala J, Wang S, Zhou G, Hu K, Wu B, Wu CT, Wang S, He Y.","Trials. 2020 Jun 12;21(1):520. doi: 10.1186/s13063-020-04380-5.","Ye Q","Trials","2020","2020/06/14","PMC7290137","","10.1186/s13063-020-04380-5"
