PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22635222","Primary prevention in antiphospholipid antibody carriers","Bertero MT.","Lupus. 2012 Jun;21(7):751-4. doi: 10.1177/0961203312445229.","Bertero MT","Lupus","2012","2012/05/29","","","10.1177/0961203312445229"
"34118834","Anti-beta 2 glycoprotein 1 domain IgA positive antiphospholipid syndrome secondary to incomplete Behcet's disease: a case report","Dai L, Chen J, Chen Z, Zhu S, Zhang Y, Geng Y, Gu Z.","Ann Palliat Med. 2021 Jun;10(6):7114-7120. doi: 10.21037/apm-21-711. Epub 2021 Jun 8.","Dai L","Ann Palliat Med","2021","2021/06/13","","","10.21037/apm-21-711"
"26791874","Congenital heart block related to maternal autoantibodies: descriptive analysis of a series of 18 cases from a single center","Doti PI, Escoda O, Cesar-Díaz S, Palasti S, Teixidó I, Sarquella-Brugada G, Gómez O, Martínez JM, Espinosa G.","Clin Rheumatol. 2016 Feb;35(2):351-6. doi: 10.1007/s10067-016-3174-4. Epub 2016 Jan 20.","Doti PI","Clin Rheumatol","2016","2016/01/22","","","10.1007/s10067-016-3174-4"
"28971803","Perioperative risk factors for postpartum pulmonary embolism in Taiwanese Cesarean section women","Wang HC, Tsai PS, Li KY, Fan YC, Huang CJ.","Asian J Anesthesiol. 2017 Jun;55(2):35-40. doi: 10.1016/j.aja.2017.05.002. Epub 2017 Jun 1.","Wang HC","Asian J Anesthesiol","2017","2017/10/04","","","10.1016/j.aja.2017.05.002"
"23254252","Internal carotid artery dissection following chiropractic treatment in a pregnant woman with Systemic Lupus Erythematosus","Morton A.","Chiropr Man Therap. 2012 Dec 19;20(1):38. doi: 10.1186/2045-709X-20-38.","Morton A","Chiropr Man Therap","2012","2012/12/21","PMC3554425","","10.1186/2045-709X-20-38"
"25098146","[A case of prolongation of rocuronium neuromuscular blockade in a pregnant patient receiving magnesium]","Habe K, Kawasaki T, Sata T.","Masui. 2014 Jul;63(7):817-9.","Habe K","Masui","2014","2014/08/08","","",""
"28711073","Lupus Nephritis and Pregnancy: Concerns and Management","Lightstone L, Hladunewich MA.","Semin Nephrol. 2017 Jul;37(4):347-353. doi: 10.1016/j.semnephrol.2017.05.006.","Lightstone L","Semin Nephrol","2017","2017/07/17","","","10.1016/j.semnephrol.2017.05.006"
"31780250","Pregnancy control in patients with systemic lupus erythematosus/antiphospholipid syndrome. Part 2: Pregnancy follow-up","Rodríguez Almaraz E, Sáez-Comet L, Casellas M, Delgado P, Ugarte A, Vela-Casasempere P, Martínez Sánchez N, Galindo-Izquierdo M, Espinosa G, Marco B, Martínez López JA, Robles A, Martínez-Taboada V, Bartha JL, Ruiz-Irastorza G.","Reumatol Clin (Engl Ed). 2021 Mar;17(3):125-131. doi: 10.1016/j.reuma.2019.09.003. Epub 2019 Nov 25.","Rodríguez Almaraz E","Reumatol Clin (Engl Ed)","2021","2019/11/30","","","10.1016/j.reuma.2019.09.003"
"36165403","Favorable pregnancy outcomes in two patients with systemic lupus erythematosus treated with belimumab","Wei SR, Zhu ZZ, Xu J, Mo HY.","Int J Rheum Dis. 2022 Sep 27. doi: 10.1111/1756-185X.14445. Online ahead of print.","Wei SR","Int J Rheum Dis","2022","2022/09/27","","","10.1111/1756-185X.14445"
"22753079","Validity of health plan and birth certificate data for pregnancy research","Andrade SE, Scott PE, Davis RL, Li DK, Getahun D, Cheetham TC, Raebel MA, Toh S, Dublin S, Pawloski PA, Hammad TA, Beaton SJ, Smith DH, Dashevsky I, Haffenreffer K, Cooper WO.","Pharmacoepidemiol Drug Saf. 2013 Jan;22(1):7-15. doi: 10.1002/pds.3319. Epub 2012 Jul 3.","Andrade SE","Pharmacoepidemiol Drug Saf","2013","2012/07/04","PMC3492503","NIHMS392665","10.1002/pds.3319"
"29166262","Antiphosphatidylserine/prothrombin antibodies (aPS/PT) as potential diagnostic markers and risk predictors of venous thrombosis and obstetric complications in antiphospholipid syndrome","Shi H, Zheng H, Yin YF, Hu QY, Teng JL, Sun Y, Liu HL, Cheng XB, Ye JN, Su YT, Wu XY, Zhou JF, Norman GL, Gong HY, Shi XM, Peng YB, Wang XF, Yang CD.","Clin Chem Lab Med. 2018 Mar 28;56(4):614-624. doi: 10.1515/cclm-2017-0502.","Shi H","Clin Chem Lab Med","2018","2017/11/23","","","10.1515/cclm-2017-0502"
"30891090","Mixed connective tissue disease in pregnancy: A case series and systematic literature review","Tardif ML, Mahone M.","Obstet Med. 2019 Mar;12(1):31-37. doi: 10.1177/1753495X18793484. Epub 2018 Sep 19.","Tardif ML","Obstet Med","2019","2019/03/21","PMC6416686","","10.1177/1753495X18793484"
"27024977","Cutaneous Vasculitis in a Patient with Antiphospholipid Antibody Syndrome","Sheth K, Parke A.","Conn Med. 2016 Feb;80(2):75-9.","Sheth K","Conn Med","2016","2016/03/31","","",""
"28711081","Illustrative Cases of Kidney Disease Unique to Women","Chen I, Lightsone L, Hladunewich MA, Jim B.","Semin Nephrol. 2017 Jul;37(4):412-416. doi: 10.1016/j.semnephrol.2017.05.014.","Chen I","Semin Nephrol","2017","2017/07/17","","","10.1016/j.semnephrol.2017.05.014"
"33895099","Is Lupus Nephritis a Prognosis Factor for Pregnancy? Maternal and Foetal Outcomes","Otaduy C, Gobbi CA, Álvarez A, Albiero EH, Yorio MA, Alba Moreyra P.","Reumatol Clin (Engl Ed). 2021 Apr 21:S1699-258X(21)00091-7. doi: 10.1016/j.reuma.2021.02.011. Online ahead of print.","Otaduy C","Reumatol Clin (Engl Ed)","2021","2021/04/25","","","10.1016/j.reuma.2021.02.011"
"25379191","Adverse pregnancy outcomes and subsequent risk of cardiovascular disease in women with systemic lupus erythematosus","Lin P, Rhew E, Ness RB, Peaceman A, Dyer A, McPherson D, Kondos GT, Edmundowicz D, Sutton-Tyrrell K, Thompson T, Ramsey-Goldman R.","Lupus Sci Med. 2014 May 20;1(1):e000024. doi: 10.1136/lupus-2014-000024. eCollection 2014.","Lin P","Lupus Sci Med","2014","2014/11/08","PMC4213826","","10.1136/lupus-2014-000024"
"28924537","Inherited Thrombophilias Could Influence the Reproductive Outcome in Women with Systemic Lupus Erythematosus","Robeva R, Tanev D, Andonova S, Nikolova M, Tomova A, Kumanov P, Savov A, Rashkov R, Kolarov Z.","Balkan J Med Genet. 2017 Jun 30;20(1):21-26. doi: 10.1515/bjmg-2017-0011. eCollection 2017 Jun 30.","Robeva R","Balkan J Med Genet","2017","2017/09/20","PMC5596818","","10.1515/bjmg-2017-0011"
"29467994","Neonatal and Obstetrical Outcomes of Pregnancies in Systemic Lupus Erythematosus","Abdwani R, Al Shaqsi L, Al-Zakwani I.","Oman Med J. 2018 Jan;33(1):15-21. doi: 10.5001/omj.2018.04.","Abdwani R","Oman Med J","2018","2018/02/23","PMC5798803","","10.5001/omj.2018.04"
"31752733","A hemodialysis patient with bone disease after pregnancy: a case report","Sprenger-Mähr H, Zitt E, Kronbichler A, Cejna M, Lhotta K.","BMC Nephrol. 2019 Nov 21;20(1):425. doi: 10.1186/s12882-019-1603-8.","Sprenger-Mähr H","BMC Nephrol","2019","2019/11/23","PMC6873679","","10.1186/s12882-019-1603-8"
"34671524","Fetal Congenital Heart Block Associated With Maternal Primary Systemic Lupus Erythematosus and Sjogren's Syndrome","Khan S, Anvekar P, Lohana P, Sheeraz Alam M, Ali SR.","Cureus. 2021 Sep 16;13(9):e18036. doi: 10.7759/cureus.18036. eCollection 2021 Sep.","Khan S","Cureus","2021","2021/10/21","PMC8523082","","10.7759/cureus.18036"
"32893404","The pathogenic role of circulating Hashimoto's Thyroiditis-derived TPO-positive IgG on fetal loss in naïve mice","Borodina E, Katz I, Antonelli A, Gzgzyan AM, Dzhemlikhanova LK, Ostrinski Y, Niauri D, Khizroeva J, Bitsadze V, Makatsariya A, Tincani A, Nalli C, Churilov LP, Shovman O, Halpert G, Blank M, Shoenfeld Y, Amital H.","Am J Reprod Immunol. 2021 Jan;85(1):e13331. doi: 10.1111/aji.13331. Epub 2020 Sep 20.","Borodina E","Am J Reprod Immunol","2021","2020/09/07","","","10.1111/aji.13331"
"27158525","Placental histology and neutrophil extracellular traps in lupus and pre-eclampsia pregnancies","Marder W, Knight JS, Kaplan MJ, Somers EC, Zhang X, O'Dell AA, Padmanabhan V, Lieberman RW.","Lupus Sci Med. 2016 Apr 27;3(1):e000134. doi: 10.1136/lupus-2015-000134. eCollection 2016.","Marder W","Lupus Sci Med","2016","2016/05/10","PMC4854113","","10.1136/lupus-2015-000134"
"26496291","The Risk Factors That Predict Chronic Hypertension After Delivery in Women With a History of Hypertensive Disorders of Pregnancy","Hwang JW, Park SJ, Oh SY, Chang SA, Lee SC, Park SW, Kim DK.","Medicine (Baltimore). 2015 Oct;94(42):e1747. doi: 10.1097/MD.0000000000001747.","Hwang JW","Medicine (Baltimore)","2015","2015/10/27","PMC4620832","","10.1097/MD.0000000000001747"
"36046125","Efficacy of Hydroxychloroquine for Improving Pregnancy Outcomes in a Female with Systemic Lupus Erythematosus and Antiphospholipid Syndrome","Takaki Y, Daimon A, Nunode M, Tanaka T, Fujita D, Ohmichi M.","Case Rep Obstet Gynecol. 2022 Aug 21;2022:5612091. doi: 10.1155/2022/5612091. eCollection 2022.","Takaki Y","Case Rep Obstet Gynecol","2022","2022/09/01","PMC9420616","","10.1155/2022/5612091"
"31335077","Biochemistry, Lupus Anticoagulant","Rasool ZS, Tiwari V.","2022 Jul 18. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing; 2022 Jan–.","Rasool ZSTiwari V","StatPearls","2022","2022/07/18","","",""
"22102516","Predictive value of sequential models of uterine artery Doppler in pregnancies at high risk for pre-eclampsia","Herraiz I, Escribano D, Gómez-Arriaga PI, Herníndez-García JM, Herraiz MA, Galindo A.","Ultrasound Obstet Gynecol. 2012 Jul;40(1):68-74. doi: 10.1002/uog.10147.","Herraiz I","Ultrasound Obstet Gynecol","2012","2011/11/22","","","10.1002/uog.10147"
"25724400","Competing risks model in screening for preeclampsia by maternal characteristics and medical history","Wright D, Syngelaki A, Akolekar R, Poon LC, Nicolaides KH.","Am J Obstet Gynecol. 2015 Jul;213(1):62.e1-62.e10. doi: 10.1016/j.ajog.2015.02.018. Epub 2015 Feb 25.","Wright D","Am J Obstet Gynecol","2015","2015/03/01","","","10.1016/j.ajog.2015.02.018"
"33219819","Hemolytic Disease of the Fetus and Newborn Caused by Maternal Autoantibody with Mimicking Anti-E Specificity","Chen X, Feng J, Jiang Y.","Lab Med. 2021 Jul 1;52(4):399-402. doi: 10.1093/labmed/lmaa096.","Chen X","Lab Med","2021","2020/11/21","","","10.1093/labmed/lmaa096"
"33935783","SLE-DAS in the First Trimester of Gestation Predicts Maternal Lupus Flares Later in Pregnancy","Larosa M, Costedoat-Chalumeau N, Guettrot-Imbert G, Le Guern V, Morel N, Jesus D, Iaccarino L, Inês L, Doria A.","Front Pharmacol. 2021 Apr 16;12:660123. doi: 10.3389/fphar.2021.660123. eCollection 2021.","Larosa M","Front Pharmacol","2021","2021/05/03","PMC8085518","","10.3389/fphar.2021.660123"
"32693965","Antiphospholipid autoantibody detection is important in all patients with systemic autoimmune diseases","Marziale A, Bettacchioli E, Picart G, Nafai S, Galinat H, Meroni PL, Frostegard J; PRECISESADS Clinical Consortium, Alarcon-Riquelme ME, Renaudineau Y.","J Autoimmun. 2020 Dec;115:102524. doi: 10.1016/j.jaut.2020.102524. Epub 2020 Jul 18.","Marziale A","J Autoimmun","2020","2020/07/23","","","10.1016/j.jaut.2020.102524"
"27032789","Prevention of Recurrent Thrombosis in Antiphospholipid Syndrome: Different from the General Population?","Legault KJ, Ugarte A, Crowther MA, Ruiz-Irastorza G.","Curr Rheumatol Rep. 2016 May;18(5):26. doi: 10.1007/s11926-016-0573-0.","Legault KJ","Curr Rheumatol Rep","2016","2016/04/02","","","10.1007/s11926-016-0573-0"
"34376934","Long-term Outcome of Lupus Nephritis: A Single Center Study","Limesh M, Kedlaya PG, Renuka S, Vinod N.","Indian J Nephrol. 2021 May-Jun;31(3):225-229. doi: 10.4103/ijn.IJN_25_20. Epub 2021 Jun 19.","Limesh M","Indian J Nephrol","2021","2021/08/11","PMC8330641","","10.4103/ijn.IJN_25_20"
"32299291","Phenome-Wide Analysis of Short- and Long-Run Disease Incidence Following Recurrent Pregnancy Loss Using Data From a 39-Year Period","Westergaard D, Nielsen AP, Mortensen LH, Nielsen HS, Brunak S.","J Am Heart Assoc. 2020 Apr 21;9(8):e015069. doi: 10.1161/JAHA.119.015069. Epub 2020 Apr 17.","Westergaard D","J Am Heart Assoc","2020","2020/04/18","PMC7428533","","10.1161/JAHA.119.015069"
"35898406","Young mother with lupus and life-altering cardiocerebrovascular nightmare: a case report","Sukmawati I, Christiani A, Langow SS, Lukito AA.","Eur Heart J Case Rep. 2022 Jul 12;6(7):ytac293. doi: 10.1093/ehjcr/ytac293. eCollection 2022 Jul.","Sukmawati I","Eur Heart J Case Rep","2022","2022/07/28","PMC9311826","","10.1093/ehjcr/ytac293"
"26670329","Anti-Ro/SSA autoantibody-positive women's experience of information given on the risk of congenital heart block","Tingström J, Hjelmstedt A, Welin Henriksson E, Ambrosi A, Sonesson SE, Wahren-Herlenius M.","Lupus. 2016 Apr;25(5):536-42. doi: 10.1177/0961203315620760. Epub 2015 Dec 14.","Tingström J","Lupus","2016","2015/12/17","","","10.1177/0961203315620760"
"34823288","[Comparative analysis of high risk factors between early-onset pre-eclampsia and late-onset pre-eclampsia]","Lyu X, Zhang WY, Zhang JX, Wei YQ, Guo XL, Cui SH, Yan JY, Zhang XY, Qiao C, Zhou R, Gu WR, Chen XX, Yang Z, Li XT, Lin JH.","Zhonghua Fu Chan Ke Za Zhi. 2021 Nov 25;56(11):760-766. doi: 10.3760/cma.j.cn112141-20210330-00164.","Lyu X","Zhonghua Fu Chan Ke Za Zhi","2021","2021/11/25","","","10.3760/cma.j.cn112141-20210330-00164"
"30135988","[Sexuality in adolescents with rheumatic diseases : Contraception, HPV vaccination and pregnancy]","Fischer-Betz R, Haase I, Oommen PT.","Z Rheumatol. 2018 Oct;77(8):667-676. doi: 10.1007/s00393-018-0522-6.","Fischer-Betz R","Z Rheumatol","2018","2018/08/24","","","10.1007/s00393-018-0522-6"
"31138157","Elevated diastolic blood pressure until mid-gestation is associated with preeclampsia and small-for-gestational-age birth: a population-based register study","Gunnarsdottir J, Akhter T, Högberg U, Cnattingius S, Wikström AK.","BMC Pregnancy Childbirth. 2019 May 28;19(1):186. doi: 10.1186/s12884-019-2319-2.","Gunnarsdottir J","BMC Pregnancy Childbirth","2019","2019/05/30","PMC6537437","","10.1186/s12884-019-2319-2"
"31557993","β(2)GP1, Anti-β(2)GP1 Antibodies and Platelets: Key Players in the Antiphospholipid Syndrome","Ho YC, Ahuja KDK, Körner H, Adams MJ.","Antibodies (Basel). 2016 May 6;5(2):12. doi: 10.3390/antib5020012.","Ho YC","Antibodies (Basel)","2016","2019/09/28","PMC6698853","","10.3390/antib5020012"
"32222877","JAK Inhibitors: Prospects in Connective Tissue Diseases","You H, Xu D, Zhao J, Li J, Wang Q, Tian X, Li M, Zeng X.","Clin Rev Allergy Immunol. 2020 Dec;59(3):334-351. doi: 10.1007/s12016-020-08786-6.","You H","Clin Rev Allergy Immunol","2020","2020/03/31","","","10.1007/s12016-020-08786-6"
"35843203","The effect of comorbidities on the sFLT-1:PlGF ratio in preeclampsia","Tanner MS, de Guingand D, Reddy M, Rowson S, Rolnik DL, Davey MA, Mol BW, Wallace EM, Da Silva Costa F, Palmer KR.","Pregnancy Hypertens. 2022 Aug;29:98-100. doi: 10.1016/j.preghy.2022.06.008. Epub 2022 Jul 2.","Tanner MS","Pregnancy Hypertens","2022","2022/07/17","","","10.1016/j.preghy.2022.06.008"
"35929796","Risk of adverse pregnancy outcomes prior to the onset of an autoimmune rheumatic disease: a systematic review","Muñoz CM, Goulden B, Ahmed K, Alijotas-Reig J, Giles I.","Rheumatology (Oxford). 2022 Aug 5:keac417. doi: 10.1093/rheumatology/keac417. Online ahead of print.","Muñoz CM","Rheumatology (Oxford)","2022","2022/08/05","","","10.1093/rheumatology/keac417"
"31262557","Congenital heart block: Pace earlier (Childhood) than later (Adulthood)","Manolis AA, Manolis TA, Melita H, Manolis AS.","Trends Cardiovasc Med. 2020 Jul;30(5):275-286. doi: 10.1016/j.tcm.2019.06.006. Epub 2019 Jun 20.","Manolis AA","Trends Cardiovasc Med","2020","2019/07/03","","","10.1016/j.tcm.2019.06.006"
"33390998","Neuropsychiatric Outcome of Children Born to Women With Systemic Lupus Erythematosus and Exposed in Utero to Azathioprine: A Case-Control Study","Lazzaroni MG, Andreoli L, Crisafulli F, Tamborini F, Debeni I, Binda V, Nalli C, Galli J, Fazzi E, Moroni G, Franceschini F, Tincani A.","Front Pharmacol. 2020 Dec 16;11:613239. doi: 10.3389/fphar.2020.613239. eCollection 2020.","Lazzaroni MG","Front Pharmacol","2020","2021/01/04","PMC7772243","","10.3389/fphar.2020.613239"
"33650542","[Renal tubular distal acidosis: nephrocalcinosis as initial diagnosis.]","Coello Torà I, Guimerà García J, Peraire Lores M, Aizpiri Antoñana L, Vega Vega CA, Amer Mestre M, Guldris García RJ, Pieras Ayala EC.","Arch Esp Urol. 2021 Mar;74(2):261-263.","Coello Torà I","Arch Esp Urol","2021","2021/03/02","","",""
"30777545","Thymoglobulin-Resistant T-Cell-Mediated Acute Rejection in a Pregnant Renal Transplant Recipient: Case Report and Review of the Literature","Balaha M, Al-Otaibi T, Gheith OA, Halim MA, Shaker M, Fayyad Z, Nair P, Zakaria Z, Abo-Atya H, Makkeyia Y.","Exp Clin Transplant. 2019 Jan;17(Suppl 1):159-163. doi: 10.6002/ect.MESOT2018.P38.","Balaha M","Exp Clin Transplant","2019","2019/02/20","","","10.6002/ect.MESOT2018.P38"
"35872104","Pregnancy-related complications in systemic lupus erythematosus","Tan Y, Yang S, Liu Q, Li Z, Mu R, Qiao J, Cui L.","J Autoimmun. 2022 Jul 21:102864. doi: 10.1016/j.jaut.2022.102864. Online ahead of print.","Tan Y","J Autoimmun","2022","2022/07/25","","","10.1016/j.jaut.2022.102864"
"28515823","Lupus-Negative Libman-Sacks Endocarditis Complicated by Catastrophic Antiphospholipid Syndrome","Murtaza G, Iskandar J, Humphrey T, Adhikari S, Kuruvilla A.","Cardiol Res. 2017 Apr;8(2):57-62. doi: 10.14740/cr534e. Epub 2017 May 3.","Murtaza G","Cardiol Res","2017","2017/05/19","PMC5421487","","10.14740/cr534e"
"27854393","Birth weight in live births and stillbirths","Poon LC, Tan MY, Yerlikaya G, Syngelaki A, Nicolaides KH.","Ultrasound Obstet Gynecol. 2016 Nov;48(5):602-606. doi: 10.1002/uog.17287.","Poon LC","Ultrasound Obstet Gynecol","2016","2016/11/18","","","10.1002/uog.17287"
"32043833","Thyroid Disease in Lupus: An Updated Review","Klionsky Y, Antonelli M.","ACR Open Rheumatol. 2020 Feb;2(2):74-78. doi: 10.1002/acr2.11105. Epub 2020 Jan 6.","Klionsky Y","ACR Open Rheumatol","2020","2020/02/12","PMC7011406","","10.1002/acr2.11105"
"25854152","[Antiphospholipid syndrome]","Specker C.","Z Rheumatol. 2015 Apr;74(3):191-8. doi: 10.1007/s00393-014-1459-z.","Specker C","Z Rheumatol","2015","2015/04/10","","","10.1007/s00393-014-1459-z"
"31198600","Early Onset Pre-Eclampsia with Nephrotic Range Proteinuria as the Initial Manifestation of Lupus Nephritis: Report of three cases","Udupa V, Keepanasseril A, Vijayan N, Basu D, Negi VS.","Sultan Qaboos Univ Med J. 2019 Feb;19(1):e73-e76. doi: 10.18295/squmj.2019.19.01.014. Epub 2019 May 30.","Udupa V","Sultan Qaboos Univ Med J","2019","2019/06/15","PMC6544068","","10.18295/squmj.2019.19.01.014"
"33004330","Natural killer cells and type II interferon in Ro/SSA and La/SSB autoantibody-exposed newborns at risk of congenital heart block","Ivanchenko M, Thorlacius GE, Hedlund M, Ottosson V, Meneghel L, Björkander S, Ossoinak A, Tingström J, Bremme K, Sverremark-Ekström E, Gemzell-Danielsson K, Sonesson SE, Chemin K, Wahren-Herlenius M.","Ann Rheum Dis. 2021 Feb;80(2):194-202. doi: 10.1136/annrheumdis-2019-216786. Epub 2020 Oct 1.","Ivanchenko M","Ann Rheum Dis","2021","2020/10/02","","","10.1136/annrheumdis-2019-216786"
